[2026-02-13 09:42:41] [stress] Not Running
[2026-02-13 09:42:42] [stress] Not Running
[2026-02-13 09:42:43] [stress] Not Running
[2026-02-13 09:42:44] [stress] Not Running
[2026-02-13 09:42:45] [stress] Not Running
[2026-02-13 09:42:46] [stress] Not Running
[2026-02-13 09:42:47] [stress] Not Running
[2026-02-13 09:42:48] [stress] Not Running
[2026-02-13 09:42:49] [stress] Not Running
[2026-02-13 09:42:50] [stress] Not Running
[2026-02-13 09:42:51] [stress] Not Running
[2026-02-13 09:42:52] [stress] Not Running
[2026-02-13 09:42:53] [stress] Not Running
[2026-02-13 09:42:54] [stress] Not Running
[2026-02-13 09:42:55] [stress] Not Running
[2026-02-13 09:42:56] [stress] Not Running
[2026-02-13 09:42:57] [stress] Not Running
[2026-02-13 09:42:58] [stress] Not Running
[2026-02-13 09:42:59] [stress] Not Running
[2026-02-13 09:43:00] [stress] Not Running
[2026-02-13 09:43:01] [stress] Not Running
[2026-02-13 09:43:02] [stress] Not Running
[2026-02-13 09:43:03] [stress] Not Running
[2026-02-13 10:00:19] [PID:394431] CPU: 99.97%, PROC_RAM: 8 MB, SYS_RAM: 7087 MB, GPU: 0%
[2026-02-13 10:00:20] [PID:394431] CPU: 99.97%, PROC_RAM: 8 MB, SYS_RAM: 7087 MB, GPU: 0%
[2026-02-13 10:00:21] [PID:394431] CPU: 99.97%, PROC_RAM: 8 MB, SYS_RAM: 7087 MB, GPU: 0%
[2026-02-13 10:00:22] [PID:394431] CPU: 99.97%, PROC_RAM: 8 MB, SYS_RAM: 7087 MB, GPU: 0%
[2026-02-13 10:00:23] [PID:394431] CPU: 99.97%, PROC_RAM: 8 MB, SYS_RAM: 7087 MB, GPU: 0%
[2026-02-13 10:00:24] [PID:394431] CPU: 99.97%, PROC_RAM: 8 MB, SYS_RAM: 7087 MB, GPU: 0%
[2026-02-13 10:00:25] [PID:394431] CPU: 99.97%, PROC_RAM: 8 MB, SYS_RAM: 7090 MB, GPU: 0%
[2026-02-13 10:00:26] [PID:394431] CPU: 99.97%, PROC_RAM: 8 MB, SYS_RAM: 7089 MB, GPU: 0%
[2026-02-13 10:00:27] [PID:394431] CPU: 99.97%, PROC_RAM: 8 MB, SYS_RAM: 7089 MB, GPU: 0%
[2026-02-13 10:00:28] [PID:394431] CPU: 99.97%, PROC_RAM: 8 MB, SYS_RAM: 7089 MB, GPU: 0%
[2026-02-13 10:00:29] [PID:394431] CPU: 99.97%, PROC_RAM: 8 MB, SYS_RAM: 7089 MB, GPU: 0%
[2026-02-13 10:00:30] [PID:394431] CPU: 99.97%, PROC_RAM: 8 MB, SYS_RAM: 7089 MB, GPU: 0%
[2026-02-13 10:00:31] [PID:394431] CPU: 99.97%, PROC_RAM: 8 MB, SYS_RAM: 7089 MB, GPU: 0%
[2026-02-13 10:00:32] [PID:394431] CPU: 99.97%, PROC_RAM: 8 MB, SYS_RAM: 7089 MB, GPU: 0%
[2026-02-13 10:00:33] [PID:394431] CPU: 99.97%, PROC_RAM: 8 MB, SYS_RAM: 7089 MB, GPU: 0%
[2026-02-13 10:00:34] [PID:394431] CPU: 99.97%, PROC_RAM: 8 MB, SYS_RAM: 7089 MB, GPU: 0%
[2026-02-13 10:00:35] [PID:394431] CPU: 99.97%, PROC_RAM: 8 MB, SYS_RAM: 7089 MB, GPU: 0%
[2026-02-13 10:00:36] [PID:394431] CPU: 99.97%, PROC_RAM: 8 MB, SYS_RAM: 7089 MB, GPU: 0%
[2026-02-13 10:00:37] [PID:394431] CPU: 99.97%, PROC_RAM: 8 MB, SYS_RAM: 7088 MB, GPU: 0%
[2026-02-13 10:00:38] [PID:394431] CPU: 99.97%, PROC_RAM: 8 MB, SYS_RAM: 7088 MB, GPU: 0%
[2026-02-13 10:00:39] [PID:394431] CPU: 98.97%, PROC_RAM: 8 MB, SYS_RAM: 7089 MB, GPU: 0%
[2026-02-13 10:00:40] [PID:394431] CPU: 99.97%, PROC_RAM: 8 MB, SYS_RAM: 7088 MB, GPU: 0%
[2026-02-13 10:00:41] [PID:394431] CPU: 99.97%, PROC_RAM: 8 MB, SYS_RAM: 7088 MB, GPU: 0%
[2026-02-13 10:00:42] [PID:394431] CPU: 99.96%, PROC_RAM: 8 MB, SYS_RAM: 7088 MB, GPU: 0%
[2026-02-13 10:09:31] [PID:394946] CPU: 0.00%, PROC_RAM: 8 MB, SYS_RAM: 6986 MB, GPU: 0%
[2026-02-13 10:09:32] [PID:394946] CPU: 99.96%, PROC_RAM: 8 MB, SYS_RAM: 6987 MB, GPU: 0%
[2026-02-13 10:09:33] [PID:394946] CPU: 99.96%, PROC_RAM: 8 MB, SYS_RAM: 6987 MB, GPU: 0%
[2026-02-13 10:09:34] [PID:394946] CPU: 98.96%, PROC_RAM: 8 MB, SYS_RAM: 6987 MB, GPU: 0%
[2026-02-13 10:09:35] [PID:394946] CPU: 100.96%, PROC_RAM: 8 MB, SYS_RAM: 6986 MB, GPU: 0%
[2026-02-13 10:09:36] [PID:394946] CPU: 99.96%, PROC_RAM: 8 MB, SYS_RAM: 6986 MB, GPU: 0%
[2026-02-13 10:09:37] [PID:394946] CPU: 99.97%, PROC_RAM: 8 MB, SYS_RAM: 6986 MB, GPU: 0%
[2026-02-13 10:09:38] [PID:394946] CPU: 99.97%, PROC_RAM: 8 MB, SYS_RAM: 6987 MB, GPU: 0%
[2026-02-13 10:09:39] [PID:394946] CPU: 99.96%, PROC_RAM: 8 MB, SYS_RAM: 6987 MB, GPU: 0%
[2026-02-13 10:09:40] [PID:394946] CPU: 98.96%, PROC_RAM: 8 MB, SYS_RAM: 6986 MB, GPU: 0%
[2026-02-13 10:09:41] [PID:394946] CPU: 99.96%, PROC_RAM: 8 MB, SYS_RAM: 6986 MB, GPU: 0%
[2026-02-13 10:09:42] [PID:394946] CPU: 99.97%, PROC_RAM: 8 MB, SYS_RAM: 6987 MB, GPU: 0%
[2026-02-13 10:09:42] [PID:394946] CPU: 99.98%, PROC_RAM: 8 MB, SYS_RAM: 6987 MB, GPU: 0%
[2026-02-13 10:09:43] [PID:394946] CPU: 99.97%, PROC_RAM: 8 MB, SYS_RAM: 6988 MB, GPU: 0%
[2026-02-13 10:09:43] [PID:394946] CPU: 99.96%, PROC_RAM: 8 MB, SYS_RAM: 6988 MB, GPU: 0%
[2026-02-13 10:09:44] [PID:394946] CPU: 99.96%, PROC_RAM: 8 MB, SYS_RAM: 6988 MB, GPU: 0%
[2026-02-13 10:09:44] [PID:394946] CPU: 99.96%, PROC_RAM: 8 MB, SYS_RAM: 6987 MB, GPU: 0%
[2026-02-13 10:09:45] [PID:394946] CPU: 99.96%, PROC_RAM: 8 MB, SYS_RAM: 6987 MB, GPU: 0%
[2026-02-13 10:09:45] [PID:394946] CPU: 99.96%, PROC_RAM: 8 MB, SYS_RAM: 6987 MB, GPU: 0%
[2026-02-13 10:09:46] [PID:394946] CPU: 99.97%, PROC_RAM: 8 MB, SYS_RAM: 6987 MB, GPU: 0%
[2026-02-13 10:09:46] [PID:394946] CPU: 99.96%, PROC_RAM: 8 MB, SYS_RAM: 6987 MB, GPU: 0%
[2026-02-13 10:09:47] [PID:394946] CPU: 99.97%, PROC_RAM: 8 MB, SYS_RAM: 6987 MB, GPU: 0%
[2026-02-13 10:09:47] [PID:394946] CPU: 99.96%, PROC_RAM: 8 MB, SYS_RAM: 6988 MB, GPU: 0%
[2026-02-13 10:09:48] [PID:394946] CPU: 99.97%, PROC_RAM: 8 MB, SYS_RAM: 6987 MB, GPU: 0%
[2026-02-13 10:09:48] [PID:394946] CPU: 99.96%, PROC_RAM: 8 MB, SYS_RAM: 6987 MB, GPU: 0%
[2026-02-13 10:09:49] [PID:394946] CPU: 99.96%, PROC_RAM: 8 MB, SYS_RAM: 6987 MB, GPU: 0%
[2026-02-13 10:09:49] [PID:394946] CPU: 99.96%, PROC_RAM: 8 MB, SYS_RAM: 6987 MB, GPU: 0%
[2026-02-13 10:09:50] [PID:394946] CPU: 99.97%, PROC_RAM: 8 MB, SYS_RAM: 6987 MB, GPU: 0%
[2026-02-13 10:09:50] [PID:394946] CPU: 99.96%, PROC_RAM: 8 MB, SYS_RAM: 6987 MB, GPU: 0%
[2026-02-13 10:09:51] [PID:394946] CPU: 99.96%, PROC_RAM: 8 MB, SYS_RAM: 6987 MB, GPU: 0%
[2026-02-13 10:09:52] [PID:394946] CPU: 99.96%, PROC_RAM: 8 MB, SYS_RAM: 6986 MB, GPU: 0%
[2026-02-13 10:09:53] [PID:394946] CPU: 99.96%, PROC_RAM: 8 MB, SYS_RAM: 6986 MB, GPU: 0%
[2026-02-13 10:09:54] [PID:394946] CPU: 99.97%, PROC_RAM: 8 MB, SYS_RAM: 6986 MB, GPU: 0%
[2026-02-13 10:09:55] [PID:394946] CPU: 99.96%, PROC_RAM: 8 MB, SYS_RAM: 6986 MB, GPU: 0%
[2026-02-13 10:09:56] [PID:394946] CPU: 99.96%, PROC_RAM: 8 MB, SYS_RAM: 6987 MB, GPU: 0%
[2026-02-13 10:09:57] [PID:394946] CPU: 99.96%, PROC_RAM: 8 MB, SYS_RAM: 6986 MB, GPU: 0%
[2026-02-13 10:09:58] [PID:394946] CPU: 99.96%, PROC_RAM: 8 MB, SYS_RAM: 6986 MB, GPU: 0%
[2026-02-13 10:09:59] [PID:394946] CPU: 99.97%, PROC_RAM: 8 MB, SYS_RAM: 6986 MB, GPU: 0%
[2026-02-13 10:10:00] [PID:394946] CPU: 99.97%, PROC_RAM: 8 MB, SYS_RAM: 6986 MB, GPU: 2%
[2026-02-13 10:10:01] [PID:394946] CPU: 99.97%, PROC_RAM: 8 MB, SYS_RAM: 6986 MB, GPU: 0%
[2026-02-13 10:10:02] [PID:394946] CPU: 99.97%, PROC_RAM: 8 MB, SYS_RAM: 6987 MB, GPU: 0%
[2026-02-13 10:10:03] [PID:394946] CPU: 99.96%, PROC_RAM: 8 MB, SYS_RAM: 6986 MB, GPU: 0%
[2026-02-13 10:10:04] [PID:394946] CPU: 99.96%, PROC_RAM: 8 MB, SYS_RAM: 6986 MB, GPU: 0%
[2026-02-13 10:10:05] [PID:394946] CPU: 99.96%, PROC_RAM: 8 MB, SYS_RAM: 6988 MB, GPU: 0%
[2026-02-13 10:10:06] [PID:394946] CPU: 99.96%, PROC_RAM: 8 MB, SYS_RAM: 6987 MB, GPU: 0%
[2026-02-13 10:10:07] [PID:394946] CPU: 98.97%, PROC_RAM: 8 MB, SYS_RAM: 6987 MB, GPU: 0%
[2026-02-13 10:10:08] [PID:394946] CPU: 99.96%, PROC_RAM: 8 MB, SYS_RAM: 6987 MB, GPU: 0%
[2026-02-13 10:10:09] [PID:394946] Not running
[2026-02-13 10:10:17] [PID:395206] CPU: 0.00%, PROC_RAM: 8 MB, SYS_RAM: 6988 MB, GPU: 0%
[2026-02-13 10:10:18] [PID:395206] CPU: 97.96%, PROC_RAM: 8 MB, SYS_RAM: 6988 MB, GPU: 0%
[2026-02-13 10:10:19] [PID:395206] CPU: 99.97%, PROC_RAM: 8 MB, SYS_RAM: 6987 MB, GPU: 0%
[2026-02-13 10:10:20] [PID:395206] CPU: 99.96%, PROC_RAM: 8 MB, SYS_RAM: 6987 MB, GPU: 0%
[2026-02-13 10:10:21] [PID:395206] CPU: 99.97%, PROC_RAM: 8 MB, SYS_RAM: 6987 MB, GPU: 0%
[2026-02-13 10:10:22] [PID:395206] CPU: 98.97%, PROC_RAM: 8 MB, SYS_RAM: 6987 MB, GPU: 0%
[2026-02-13 10:10:23] [PID:395206] CPU: 99.96%, PROC_RAM: 8 MB, SYS_RAM: 6987 MB, GPU: 0%
[2026-02-13 11:03:17] [PID:396094] CPU: 0.00%, PROC_RAM: 8 MB, SYS_RAM: 7079 MB, GPU: 0%
[2026-02-13 11:03:18] [PID:396094] CPU: 99.96%, PROC_RAM: 8 MB, SYS_RAM: 7080 MB, GPU: 0%
[2026-02-13 11:03:19] [PID:396094] CPU: 99.96%, PROC_RAM: 8 MB, SYS_RAM: 7080 MB, GPU: 0%
[2026-02-13 11:03:20] [PID:396094] CPU: 99.97%, PROC_RAM: 8 MB, SYS_RAM: 7080 MB, GPU: 0%
[2026-02-13 11:03:21] [PID:396094] CPU: 99.96%, PROC_RAM: 8 MB, SYS_RAM: 7078 MB, GPU: 0%
[2026-02-13 11:03:22] [PID:396094] CPU: 99.96%, PROC_RAM: 8 MB, SYS_RAM: 7077 MB, GPU: 0%
[2026-02-13 11:03:23] [PID:396094] CPU: 99.96%, PROC_RAM: 8 MB, SYS_RAM: 7077 MB, GPU: 0%
[2026-02-13 11:03:24] [PID:396094] CPU: 99.96%, PROC_RAM: 8 MB, SYS_RAM: 7077 MB, GPU: 0%
[2026-02-13 11:03:25] [PID:396094] CPU: 99.97%, PROC_RAM: 8 MB, SYS_RAM: 7078 MB, GPU: 0%
[2026-02-13 11:03:26] [PID:396094] CPU: 99.96%, PROC_RAM: 8 MB, SYS_RAM: 7078 MB, GPU: 0%
[2026-02-13 11:03:27] [PID:396094] CPU: 99.96%, PROC_RAM: 8 MB, SYS_RAM: 7078 MB, GPU: 0%
[2026-02-13 11:03:28] [PID:396094] CPU: 99.96%, PROC_RAM: 8 MB, SYS_RAM: 7078 MB, GPU: 0%
[2026-02-13 11:03:29] [PID:396094] CPU: 99.97%, PROC_RAM: 8 MB, SYS_RAM: 7078 MB, GPU: 0%
[2026-02-13 11:03:30] [PID:396094] CPU: 99.96%, PROC_RAM: 8 MB, SYS_RAM: 7078 MB, GPU: 0%
[2026-02-13 11:03:31] [PID:396094] CPU: 99.96%, PROC_RAM: 8 MB, SYS_RAM: 7078 MB, GPU: 0%
[2026-02-13 11:03:32] [PID:396094] CPU: 99.96%, PROC_RAM: 8 MB, SYS_RAM: 7078 MB, GPU: 0%
[2026-02-13 11:03:33] [PID:396094] CPU: 99.96%, PROC_RAM: 8 MB, SYS_RAM: 7078 MB, GPU: 0%
[2026-02-13 11:03:34] [PID:396094] CPU: 99.96%, PROC_RAM: 8 MB, SYS_RAM: 7078 MB, GPU: 0%
[2026-02-13 11:03:35] [PID:396094] CPU: 99.96%, PROC_RAM: 8 MB, SYS_RAM: 7078 MB, GPU: 0%
[2026-02-13 11:03:36] [PID:396094] CPU: 98.96%, PROC_RAM: 8 MB, SYS_RAM: 7079 MB, GPU: 0%
[2026-02-13 11:03:37] [PID:396094] CPU: 99.96%, PROC_RAM: 8 MB, SYS_RAM: 7079 MB, GPU: 0%
[2026-02-13 11:03:38] [PID:396094] CPU: 99.96%, PROC_RAM: 8 MB, SYS_RAM: 7081 MB, GPU: 0%
[2026-02-13 11:03:39] [PID:396094] CPU: 100.96%, PROC_RAM: 8 MB, SYS_RAM: 7080 MB, GPU: 0%
[2026-02-13 11:03:40] [PID:396094] CPU: 99.97%, PROC_RAM: 8 MB, SYS_RAM: 7080 MB, GPU: 0%
[2026-02-13 11:05:21] [PID:396603] CPU: 0.00%, PROC_RAM: 8 MB, SYS_RAM: 7095 MB, GPU: 0%
[2026-02-13 11:05:22] [PID:396603] CPU: 95.96%, PROC_RAM: 8 MB, SYS_RAM: 7095 MB, GPU: 0%
[2026-02-13 11:05:23] [PID:396603] CPU: 96.97%, PROC_RAM: 8 MB, SYS_RAM: 7095 MB, GPU: 0%
[2026-02-13 11:05:24] [PID:396603] CPU: 95.97%, PROC_RAM: 8 MB, SYS_RAM: 7095 MB, GPU: 0%
[2026-02-13 11:05:25] [PID:396603] CPU: 96.97%, PROC_RAM: 8 MB, SYS_RAM: 7095 MB, GPU: 0%
[2026-02-13 11:05:26] [PID:396603] CPU: 96.96%, PROC_RAM: 8 MB, SYS_RAM: 7095 MB, GPU: 0%
[2026-02-13 11:05:27] [PID:396603] CPU: 95.97%, PROC_RAM: 8 MB, SYS_RAM: 7096 MB, GPU: 0%
[2026-02-13 11:05:28] [PID:396603] CPU: 96.97%, PROC_RAM: 8 MB, SYS_RAM: 7096 MB, GPU: 0%
[2026-02-13 11:05:28] [PID:396603] CPU: 96.98%, PROC_RAM: 8 MB, SYS_RAM: 7096 MB, GPU: 0%
[2026-02-13 11:05:29] [PID:396603] CPU: 96.97%, PROC_RAM: 8 MB, SYS_RAM: 7096 MB, GPU: 0%
[2026-02-13 11:05:29] [PID:396603] CPU: 96.97%, PROC_RAM: 8 MB, SYS_RAM: 7096 MB, GPU: 0%
[2026-02-13 11:05:30] [PID:396603] CPU: 94.97%, PROC_RAM: 8 MB, SYS_RAM: 7096 MB, GPU: 0%
[2026-02-13 11:05:30] [PID:396603] CPU: 93.97%, PROC_RAM: 8 MB, SYS_RAM: 7096 MB, GPU: 0%
[2026-02-13 11:05:31] [PID:396603] CPU: 95.97%, PROC_RAM: 8 MB, SYS_RAM: 7096 MB, GPU: 0%
[2026-02-13 11:05:31] [PID:396603] CPU: 96.97%, PROC_RAM: 8 MB, SYS_RAM: 7096 MB, GPU: 0%
[2026-02-13 11:05:32] [PID:396603] CPU: 96.97%, PROC_RAM: 8 MB, SYS_RAM: 7096 MB, GPU: 0%
[2026-02-13 11:05:32] [PID:396603] CPU: 96.97%, PROC_RAM: 8 MB, SYS_RAM: 7096 MB, GPU: 0%
[2026-02-13 11:05:33] [PID:396603] CPU: 96.97%, PROC_RAM: 8 MB, SYS_RAM: 7096 MB, GPU: 0%
[2026-02-13 11:05:33] [PID:396603] CPU: 97.97%, PROC_RAM: 8 MB, SYS_RAM: 7096 MB, GPU: 0%
[2026-02-13 11:05:34] [PID:396603] CPU: 97.97%, PROC_RAM: 8 MB, SYS_RAM: 7096 MB, GPU: 0%
[2026-02-13 11:05:34] [PID:396603] CPU: 95.97%, PROC_RAM: 8 MB, SYS_RAM: 7096 MB, GPU: 0%
[2026-02-13 11:05:35] [PID:396603] CPU: 95.97%, PROC_RAM: 8 MB, SYS_RAM: 7096 MB, GPU: 0%
[2026-02-13 11:05:35] [PID:396603] CPU: 96.97%, PROC_RAM: 8 MB, SYS_RAM: 7096 MB, GPU: 0%
[2026-02-13 11:05:36] [PID:396603] CPU: 96.97%, PROC_RAM: 8 MB, SYS_RAM: 7096 MB, GPU: 0%
[2026-02-13 11:05:36] [PID:396603] CPU: 96.97%, PROC_RAM: 8 MB, SYS_RAM: 7096 MB, GPU: 0%
[2026-02-13 11:05:37] [PID:396603] CPU: 97.97%, PROC_RAM: 8 MB, SYS_RAM: 7096 MB, GPU: 0%
[2026-02-13 11:05:37] [PID:396603] CPU: 96.97%, PROC_RAM: 8 MB, SYS_RAM: 7096 MB, GPU: 0%
[2026-02-13 11:05:38] [PID:396603] CPU: 96.97%, PROC_RAM: 8 MB, SYS_RAM: 7096 MB, GPU: 0%
[2026-02-13 11:05:38] [PID:396603] CPU: 97.97%, PROC_RAM: 8 MB, SYS_RAM: 7096 MB, GPU: 0%
[2026-02-13 11:05:39] [PID:396603] CPU: 96.97%, PROC_RAM: 8 MB, SYS_RAM: 7096 MB, GPU: 0%
[2026-02-13 11:05:39] [PID:396603] CPU: 96.97%, PROC_RAM: 8 MB, SYS_RAM: 7096 MB, GPU: 0%
[2026-02-13 11:05:40] [PID:396603] CPU: 95.97%, PROC_RAM: 8 MB, SYS_RAM: 7096 MB, GPU: 0%
[2026-02-13 11:05:40] [PID:396603] CPU: 95.97%, PROC_RAM: 8 MB, SYS_RAM: 7096 MB, GPU: 0%
[2026-02-13 11:05:41] [PID:396603] CPU: 95.97%, PROC_RAM: 8 MB, SYS_RAM: 7096 MB, GPU: 0%
[2026-02-13 11:05:42] [PID:396603] CPU: 96.97%, PROC_RAM: 8 MB, SYS_RAM: 7096 MB, GPU: 0%
[2026-02-13 11:05:43] [PID:396603] CPU: 97.97%, PROC_RAM: 8 MB, SYS_RAM: 7096 MB, GPU: 0%
[2026-02-13 11:05:44] [PID:396603] CPU: 96.97%, PROC_RAM: 8 MB, SYS_RAM: 7096 MB, GPU: 0%
[2026-02-13 11:05:45] [PID:396603] CPU: 97.97%, PROC_RAM: 8 MB, SYS_RAM: 7096 MB, GPU: 0%
[2026-02-13 11:05:46] [PID:396603] CPU: 95.97%, PROC_RAM: 8 MB, SYS_RAM: 7096 MB, GPU: 0%
[2026-02-13 11:05:47] [PID:396603] CPU: 96.97%, PROC_RAM: 8 MB, SYS_RAM: 7095 MB, GPU: 0%
[2026-02-13 11:05:48] [PID:396603] CPU: 96.97%, PROC_RAM: 8 MB, SYS_RAM: 7095 MB, GPU: 0%
[2026-02-13 11:05:49] [PID:396603] CPU: 97.97%, PROC_RAM: 8 MB, SYS_RAM: 7095 MB, GPU: 0%
[2026-02-13 11:05:50] [PID:396603] CPU: 97.97%, PROC_RAM: 8 MB, SYS_RAM: 7095 MB, GPU: 0%
[2026-02-13 11:05:51] [PID:396603] CPU: 95.97%, PROC_RAM: 8 MB, SYS_RAM: 7094 MB, GPU: 0%
[2026-02-13 11:05:52] [PID:396603] CPU: 95.96%, PROC_RAM: 8 MB, SYS_RAM: 7094 MB, GPU: 0%
[2026-02-13 11:05:53] [PID:396603] CPU: 97.97%, PROC_RAM: 8 MB, SYS_RAM: 7094 MB, GPU: 0%
[2026-02-13 11:05:54] [PID:396603] CPU: 96.97%, PROC_RAM: 8 MB, SYS_RAM: 7094 MB, GPU: 0%
[2026-02-13 11:05:55] [PID:396603] CPU: 96.97%, PROC_RAM: 8 MB, SYS_RAM: 7095 MB, GPU: 0%
[2026-02-13 11:05:56] [PID:396603] CPU: 96.97%, PROC_RAM: 8 MB, SYS_RAM: 7096 MB, GPU: 0%
[2026-02-13 11:05:57] [PID:396603] CPU: 97.97%, PROC_RAM: 8 MB, SYS_RAM: 7095 MB, GPU: 0%
[2026-02-13 11:05:58] [PID:396603] CPU: 95.97%, PROC_RAM: 8 MB, SYS_RAM: 7095 MB, GPU: 0%
[2026-02-13 11:05:59] [PID:396603] Process terminated.
[2026-02-13 11:12:51] [PID:397257] CPU: 0.00%, PROC_RAM: 8 MB, SYS_RAM: 6970 MB, GPU: 0%
[2026-02-13 11:12:52] [PID:397257] CPU: 96.96%, PROC_RAM: 8 MB, SYS_RAM: 6970 MB, GPU: 0%
[2026-02-13 11:12:53] [PID:397257] CPU: 96.97%, PROC_RAM: 8 MB, SYS_RAM: 6970 MB, GPU: 0%
[2026-02-13 11:12:54] [PID:397257] CPU: 96.96%, PROC_RAM: 8 MB, SYS_RAM: 6970 MB, GPU: 0%
[2026-02-13 11:12:55] [PID:397257] CPU: 96.97%, PROC_RAM: 8 MB, SYS_RAM: 6970 MB, GPU: 0%
[2026-02-13 11:12:56] [PID:397257] CPU: 96.96%, PROC_RAM: 8 MB, SYS_RAM: 6970 MB, GPU: 0%
[2026-02-13 11:12:57] [PID:397257] CPU: 97.96%, PROC_RAM: 8 MB, SYS_RAM: 6970 MB, GPU: 0%
[2026-02-13 11:12:58] [PID:397257] CPU: 96.97%, PROC_RAM: 8 MB, SYS_RAM: 6970 MB, GPU: 0%
[2026-02-13 11:12:59] [PID:397257] CPU: 96.97%, PROC_RAM: 8 MB, SYS_RAM: 6970 MB, GPU: 0%
[2026-02-13 11:13:00] [PID:397257] CPU: 96.97%, PROC_RAM: 8 MB, SYS_RAM: 6970 MB, GPU: 0%
[2026-02-13 11:13:01] [PID:397257] CPU: 96.96%, PROC_RAM: 8 MB, SYS_RAM: 6970 MB, GPU: 0%
[2026-02-13 11:13:02] [PID:397257] CPU: 96.97%, PROC_RAM: 8 MB, SYS_RAM: 6970 MB, GPU: 0%
[2026-02-13 11:13:03] [PID:397257] CPU: 96.97%, PROC_RAM: 8 MB, SYS_RAM: 6971 MB, GPU: 0%
[2026-02-13 11:13:04] [PID:397257] CPU: 96.96%, PROC_RAM: 8 MB, SYS_RAM: 6970 MB, GPU: 0%
[2026-02-13 11:13:05] [PID:397257] CPU: 97.97%, PROC_RAM: 8 MB, SYS_RAM: 6969 MB, GPU: 0%
[2026-02-13 11:13:06] [PID:397257] CPU: 97.98%, PROC_RAM: 8 MB, SYS_RAM: 6969 MB, GPU: 0%
[2026-02-13 11:13:06] [PID:397257] CPU: 97.97%, PROC_RAM: 8 MB, SYS_RAM: 6969 MB, GPU: 0%
[2026-02-13 11:13:07] [PID:397257] CPU: 95.97%, PROC_RAM: 8 MB, SYS_RAM: 6970 MB, GPU: 0%
[2026-02-13 11:13:07] [PID:397257] CPU: 96.97%, PROC_RAM: 8 MB, SYS_RAM: 6970 MB, GPU: 0%
[2026-02-13 11:13:07] [PID:397257] Stopped by user (signal).
[2026-02-13 11:13:08] [PID:397257] CPU: 97.97%, PROC_RAM: 8 MB, SYS_RAM: 6970 MB, GPU: 0%
[2026-02-13 11:13:08] [PID:397257] CPU: 96.92%, PROC_RAM: 8 MB, SYS_RAM: 6970 MB, GPU: 0%
[2026-02-13 11:13:09] [PID:397257] CPU: 95.97%, PROC_RAM: 8 MB, SYS_RAM: 6971 MB, GPU: 0%
[2026-02-13 11:13:10] [PID:397257] CPU: 96.97%, PROC_RAM: 8 MB, SYS_RAM: 6971 MB, GPU: 0%
[2026-02-13 11:13:11] [PID:397257] CPU: 96.97%, PROC_RAM: 8 MB, SYS_RAM: 6971 MB, GPU: 0%
[2026-02-13 11:13:12] [PID:397257] CPU: 97.97%, PROC_RAM: 8 MB, SYS_RAM: 6971 MB, GPU: 0%
[2026-02-13 11:13:13] [PID:397257] CPU: 96.97%, PROC_RAM: 8 MB, SYS_RAM: 6971 MB, GPU: 0%
[2026-02-13 11:13:14] [PID:397257] CPU: 95.97%, PROC_RAM: 8 MB, SYS_RAM: 6970 MB, GPU: 0%
[2026-02-13 11:13:15] [PID:397257] CPU: 92.97%, PROC_RAM: 8 MB, SYS_RAM: 6971 MB, GPU: 0%
[2026-02-13 11:13:16] [PID:397257] CPU: 97.97%, PROC_RAM: 8 MB, SYS_RAM: 6971 MB, GPU: 0%
[2026-02-13 11:13:17] [PID:397257] CPU: 98.98%, PROC_RAM: 8 MB, SYS_RAM: 6971 MB, GPU: 0%
[2026-02-13 11:13:18] [PID:397257] CPU: 97.98%, PROC_RAM: 8 MB, SYS_RAM: 6972 MB, GPU: 0%
[2026-02-13 11:13:19] [PID:397257] CPU: 97.97%, PROC_RAM: 8 MB, SYS_RAM: 6972 MB, GPU: 0%
[2026-02-13 11:13:20] [PID:397257] CPU: 96.97%, PROC_RAM: 8 MB, SYS_RAM: 6975 MB, GPU: 0%
[2026-02-13 11:13:21] [PID:397257] CPU: 97.96%, PROC_RAM: 8 MB, SYS_RAM: 6975 MB, GPU: 0%
[2026-02-13 11:13:22] [PID:397257] CPU: 97.96%, PROC_RAM: 8 MB, SYS_RAM: 6975 MB, GPU: 0%
[2026-02-13 11:13:23] [PID:397257] CPU: 97.96%, PROC_RAM: 8 MB, SYS_RAM: 6975 MB, GPU: 0%
[2026-02-13 11:13:24] [PID:397257] CPU: 97.96%, PROC_RAM: 8 MB, SYS_RAM: 6975 MB, GPU: 0%
[2026-02-13 11:13:25] [PID:397257] CPU: 96.96%, PROC_RAM: 8 MB, SYS_RAM: 6973 MB, GPU: 0%
[2026-02-13 11:13:26] [PID:397257] CPU: 97.97%, PROC_RAM: 8 MB, SYS_RAM: 6974 MB, GPU: 0%
[2026-02-13 11:13:27] [PID:397257] CPU: 97.97%, PROC_RAM: 8 MB, SYS_RAM: 6974 MB, GPU: 0%
[2026-02-13 11:13:28] [PID:397257] CPU: 97.97%, PROC_RAM: 8 MB, SYS_RAM: 6974 MB, GPU: 0%
[2026-02-13 11:13:29] [PID:397257] CPU: 98.96%, PROC_RAM: 8 MB, SYS_RAM: 6974 MB, GPU: 0%
[2026-02-13 11:13:30] [PID:397257] CPU: 95.97%, PROC_RAM: 8 MB, SYS_RAM: 6974 MB, GPU: 0%
